design_id,split,family,task_id,seed,policy,verify_enabled,status,solved,accounted_cost_usd,provider_reported_cost_usd,conservative_reserve_usd,elapsed_s,tool_calls,attempts,model_events,provider_retries,tokens_complete,known_tokens,unknown_token_upper_bound,hidden_passed,hidden_total,public_passed,public_total,verification_calls,verification_elapsed_s,caught_supplemental_failures,supplemental_grader_disagreement,supplemental_grader_disagreement_direction,success_after_repair,regressions_introduced,unnecessary_edits
101:interpolation-repair-1:cheap_only:verify-0,test,interpolation,interpolation-repair-1,101,cheap_only,0,completed,0,0.000101,0.000101,0,7.340613,3,1,1,0,1,1314,0,4,5,2,2,0,0,0,unknown,,0,0,1
101:interpolation-repair-1:cheap_only:verify-1,test,interpolation,interpolation-repair-1,101,cheap_only,1,completed,0,0.000119,0.000119,0,6.307348,4,1,1,0,1,1458,0,4,5,2,2,1,0.50443,0,1,missed_failure,0,0,1
101:interpolation-repair-2:cheap_only:verify-0,test,interpolation,interpolation-repair-2,101,cheap_only,0,completed,1,0.00012,0.00012,0,7.577442,3,1,1,0,1,1469,0,5,5,2,2,0,0,0,unknown,,0,0,1
101:interpolation-repair-2:cheap_only:verify-1,test,interpolation,interpolation-repair-2,101,cheap_only,1,completed,1,0.000106,0.000106,0,5.576168,4,1,1,0,1,1361,0,5,5,2,2,1,0.503438,0,0,,0,0,1
101:interpolation-repair-3:cheap_only:verify-0,test,interpolation,interpolation-repair-3,101,cheap_only,0,completed,1,0.000101,0.000101,0,5.81262,3,1,1,0,1,1324,0,5,5,2,2,0,0,0,unknown,,0,0,1
101:interpolation-repair-3:cheap_only:verify-1,test,interpolation,interpolation-repair-3,101,cheap_only,1,completed,1,0.000105,0.000105,0,6.225834,4,1,1,0,1,1354,0,5,5,2,2,1,0.503819,0,0,,0,0,1
101:tabular_join-repair-1:cheap_only:verify-0,test,tabular_join,tabular_join-repair-1,101,cheap_only,0,completed,1,0.0001,0.0001,0,6.918022,3,1,1,0,1,1337,0,4,4,2,2,0,0,0,unknown,,0,0,1
101:tabular_join-repair-1:cheap_only:verify-1,test,tabular_join,tabular_join-repair-1,101,cheap_only,1,completed,1,9.8e-05,9.8e-05,0,9.271359,4,1,1,0,1,1328,0,4,4,2,2,1,1.15666,0,0,,0,0,1
101:tabular_join-repair-2:cheap_only:verify-0,test,tabular_join,tabular_join-repair-2,101,cheap_only,0,completed,1,0.0001,0.0001,0,6.233677,3,1,1,0,1,1361,0,4,4,2,2,0,0,0,unknown,,0,0,1
101:tabular_join-repair-2:cheap_only:verify-1,test,tabular_join,tabular_join-repair-2,101,cheap_only,1,completed,1,9.4e-05,9.4e-05,0,4.502145,4,1,1,0,1,1314,0,4,4,2,2,1,0.452579,0,0,,0,0,1
101:tabular_join-repair-3:cheap_only:verify-0,test,tabular_join,tabular_join-repair-3,101,cheap_only,0,completed,1,0.000112,0.000112,0,6.353066,3,1,1,0,1,1447,0,4,4,2,2,0,0,0,unknown,,0,0,1
101:tabular_join-repair-3:cheap_only:verify-1,test,tabular_join,tabular_join-repair-3,101,cheap_only,1,completed,1,9.8e-05,9.8e-05,0,5.660665,4,1,1,0,1,1337,0,4,4,2,2,1,0.503127,0,0,,0,0,1
31:apportionment-repair-1:escalate_on_failure:verify-0,test,apportionment,apportionment-repair-1,31,escalate_on_failure,0,completed,0,9.2e-05,9.2e-05,0,5.017378,3,1,1,0,1,1317,0,4,5,2,2,0,0,0,unknown,,0,0,1
31:apportionment-repair-1:escalate_on_failure:verify-1,test,apportionment,apportionment-repair-1,31,escalate_on_failure,1,completed,0,9.2e-05,9.2e-05,0,5.836699,4,1,1,0,1,1317,0,4,5,2,2,1,0.45153,0,1,missed_failure,0,0,1
31:apportionment-repair-2:escalate_on_failure:verify-0,test,apportionment,apportionment-repair-2,31,escalate_on_failure,0,completed,0,9.7e-05,9.7e-05,0,5.471034,3,1,1,0,1,1360,0,4,5,2,2,0,0,0,unknown,,0,0,1
31:apportionment-repair-2:escalate_on_failure:verify-1,test,apportionment,apportionment-repair-2,31,escalate_on_failure,1,completed,0,9.7e-05,9.7e-05,0,6.139519,4,1,1,0,1,1360,0,4,5,2,2,1,0.454404,0,1,missed_failure,0,0,1
31:apportionment-repair-3:escalate_on_failure:verify-0,test,apportionment,apportionment-repair-3,31,escalate_on_failure,0,completed,0,8.9e-05,8.9e-05,0,5.318181,3,1,1,0,1,1292,0,4,5,2,2,0,0,0,unknown,,0,0,1
31:apportionment-repair-3:escalate_on_failure:verify-1,test,apportionment,apportionment-repair-3,31,escalate_on_failure,1,completed,0,0.000249,0.000249,0,24.674767,6,2,2,0,1,3179,0,4,5,2,2,2,0.856399,1,1,missed_failure,0,0,1
31:edit_distance-repair-1:escalate_on_failure:verify-0,test,edit_distance,edit_distance-repair-1,31,escalate_on_failure,0,completed,1,0.000122,0.000122,0,9.906476,3,1,1,0,1,1577,0,6,6,2,2,0,0,0,unknown,,0,0,1
31:edit_distance-repair-1:escalate_on_failure:verify-1,test,edit_distance,edit_distance-repair-1,31,escalate_on_failure,1,completed,1,0.000118,0.000118,0,11.330273,4,1,1,0,1,1549,0,6,6,2,2,1,0.452091,0,0,,0,0,1
31:edit_distance-repair-2:escalate_on_failure:verify-0,test,edit_distance,edit_distance-repair-2,31,escalate_on_failure,0,completed,1,0.000176,0.000176,0,9.775319,3,1,1,0,1,1988,0,6,6,2,2,0,0,0,unknown,,0,0,0
31:edit_distance-repair-2:escalate_on_failure:verify-1,test,edit_distance,edit_distance-repair-2,31,escalate_on_failure,1,completed,1,0.000307,0.000307,0,18.929524,4,1,1,0,1,3002,0,6,6,2,2,1,0.454181,0,0,,0,0,1
31:edit_distance-repair-3:escalate_on_failure:verify-0,test,edit_distance,edit_distance-repair-3,31,escalate_on_failure,0,completed,1,0.00018,0.00018,0,11.489428,3,1,1,0,1,2015,0,6,6,2,2,0,0,0,unknown,,0,0,1
31:edit_distance-repair-3:escalate_on_failure:verify-1,test,edit_distance,edit_distance-repair-3,31,escalate_on_failure,1,completed,1,0.000751,0.000751,0,70.891266,5,3,3,0,1,7528,0,6,6,2,2,1,0.45272,0,0,,1,0,0
31:expression_engine-repair-1:escalate_on_failure:verify-0,test,expression_engine,expression_engine-repair-1,31,escalate_on_failure,0,completed,1,9.7e-05,9.7e-05,0,5.715172,3,1,1,0,1,1359,0,6,6,3,3,0,0,0,unknown,,0,0,1
31:expression_engine-repair-1:escalate_on_failure:verify-1,test,expression_engine,expression_engine-repair-1,31,escalate_on_failure,1,completed,1,7.5e-05,7.5e-05,0,4.97973,4,1,1,0,1,1188,0,6,6,3,3,1,0.401079,0,0,,0,0,1
31:expression_engine-repair-2:escalate_on_failure:verify-0,test,expression_engine,expression_engine-repair-2,31,escalate_on_failure,0,completed,1,7.6e-05,7.6e-05,0,4.729791,3,1,1,0,1,1201,0,6,6,3,3,0,0,0,unknown,,0,0,1
31:expression_engine-repair-2:escalate_on_failure:verify-1,test,expression_engine,expression_engine-repair-2,31,escalate_on_failure,1,completed,1,7.6e-05,7.6e-05,0,4.978011,4,1,1,0,1,1201,0,6,6,3,3,1,0.452627,0,0,,0,0,1
31:expression_engine-repair-3:escalate_on_failure:verify-0,test,expression_engine,expression_engine-repair-3,31,escalate_on_failure,0,completed,1,6.3e-05,6.3e-05,0,3.926902,3,1,1,0,1,1100,0,6,6,3,3,0,0,0,unknown,,0,0,0
31:expression_engine-repair-3:escalate_on_failure:verify-1,test,expression_engine,expression_engine-repair-3,31,escalate_on_failure,1,completed,1,7.9e-05,7.9e-05,0,4.928369,4,1,1,0,1,1218,0,6,6,3,3,1,0.502628,0,0,,0,0,0
31:graph_dependencies-repair-1:escalate_on_failure:verify-0,test,graph_dependencies,graph_dependencies-repair-1,31,escalate_on_failure,0,completed,1,8.9e-05,8.9e-05,0,3.739468,3,1,1,0,1,1318,0,5,5,3,3,0,0,0,unknown,,0,0,1
31:graph_dependencies-repair-1:escalate_on_failure:verify-1,test,graph_dependencies,graph_dependencies-repair-1,31,escalate_on_failure,1,completed,1,8e-05,8e-05,0,4.233778,4,1,1,0,1,1248,0,5,5,3,3,1,0.452329,0,0,,0,0,1
31:graph_dependencies-repair-2:escalate_on_failure:verify-0,test,graph_dependencies,graph_dependencies-repair-2,31,escalate_on_failure,0,completed,1,8.7e-05,8.7e-05,0,6.259914,3,1,1,0,1,1303,0,5,5,3,3,0,0,0,unknown,,0,0,1
31:graph_dependencies-repair-2:escalate_on_failure:verify-1,test,graph_dependencies,graph_dependencies-repair-2,31,escalate_on_failure,1,completed,1,9.1e-05,9.1e-05,0,4.725846,4,1,1,0,1,1337,0,5,5,3,3,1,0.401825,0,0,,0,0,1
31:graph_dependencies-repair-3:escalate_on_failure:verify-0,test,graph_dependencies,graph_dependencies-repair-3,31,escalate_on_failure,0,completed,1,9.9e-05,9.9e-05,0,4.289588,3,1,1,0,1,1394,0,5,5,3,3,0,0,0,unknown,,0,0,1
31:graph_dependencies-repair-3:escalate_on_failure:verify-1,test,graph_dependencies,graph_dependencies-repair-3,31,escalate_on_failure,1,completed,1,9.1e-05,9.1e-05,0,4.427773,4,1,1,0,1,1334,0,5,5,3,3,1,0.605619,0,0,,0,0,1
31:interpolation-repair-1:escalate_on_failure:verify-0,test,interpolation,interpolation-repair-1,31,escalate_on_failure,0,completed,0,0.00012,0.00012,0,5.578094,3,1,1,0,1,1466,0,4,5,2,2,0,0,0,unknown,,0,0,1
31:interpolation-repair-1:escalate_on_failure:verify-1,test,interpolation,interpolation-repair-1,31,escalate_on_failure,1,completed,1,0.000112,0.000112,0,5.364268,4,1,1,0,1,1402,0,5,5,2,2,1,0.555101,0,0,,0,0,1
31:interpolation-repair-2:escalate_on_failure:verify-0,test,interpolation,interpolation-repair-2,31,escalate_on_failure,0,completed,1,0.000111,0.000111,0,4.028781,3,1,1,0,1,1400,0,5,5,2,2,0,0,0,unknown,,0,0,1
31:interpolation-repair-2:escalate_on_failure:verify-1,test,interpolation,interpolation-repair-2,31,escalate_on_failure,1,completed,1,0.000112,0.000112,0,5.582268,4,1,1,0,1,1408,0,5,5,2,2,1,0.454565,0,0,,0,0,1
31:interpolation-repair-3:escalate_on_failure:verify-0,test,interpolation,interpolation-repair-3,31,escalate_on_failure,0,completed,1,0.00011,0.00011,0,4.056169,3,1,1,0,1,1388,0,5,5,2,2,0,0,0,unknown,,0,0,1
31:interpolation-repair-3:escalate_on_failure:verify-1,test,interpolation,interpolation-repair-3,31,escalate_on_failure,1,completed,1,9.9e-05,9.9e-05,0,4.456353,4,1,1,0,1,1306,0,5,5,2,2,1,0.503821,0,0,,0,0,1
31:tabular_join-repair-1:escalate_on_failure:verify-0,test,tabular_join,tabular_join-repair-1,31,escalate_on_failure,0,completed,1,9.9e-05,9.9e-05,0,6.186651,3,1,1,0,1,1334,0,4,4,2,2,0,0,0,unknown,,0,0,1
31:tabular_join-repair-1:escalate_on_failure:verify-1,test,tabular_join,tabular_join-repair-1,31,escalate_on_failure,1,completed,1,0.000117,0.000117,0,5.05806,4,1,1,0,1,1470,0,4,4,2,2,1,0.502718,0,0,,0,0,1
31:tabular_join-repair-2:escalate_on_failure:verify-0,test,tabular_join,tabular_join-repair-2,31,escalate_on_failure,0,completed,1,9.8e-05,9.8e-05,0,4.829625,3,1,1,0,1,1348,0,4,4,2,2,0,0,0,unknown,,0,0,1
31:tabular_join-repair-2:escalate_on_failure:verify-1,test,tabular_join,tabular_join-repair-2,31,escalate_on_failure,1,completed,1,0.000115,0.000115,0,6.847295,4,1,1,0,1,1475,0,4,4,2,2,1,0.501067,0,0,,0,0,1
31:tabular_join-repair-3:escalate_on_failure:verify-0,test,tabular_join,tabular_join-repair-3,31,escalate_on_failure,0,completed,1,0.000116,0.000116,0,4.931891,3,1,1,0,1,1476,0,4,4,2,2,0,0,0,unknown,,0,0,1
31:tabular_join-repair-3:escalate_on_failure:verify-1,test,tabular_join,tabular_join-repair-3,31,escalate_on_failure,1,completed,1,9.6e-05,9.6e-05,0,5.109917,4,1,1,0,1,1323,0,4,4,2,2,1,0.451399,0,0,,0,0,1
47:apportionment-repair-1:escalate_on_failure:verify-0,test,apportionment,apportionment-repair-1,47,escalate_on_failure,0,completed,0,9.7e-05,9.7e-05,0,4.437419,3,1,1,0,1,1360,0,4,5,2,2,0,0,0,unknown,,0,0,1
47:apportionment-repair-1:escalate_on_failure:verify-1,test,apportionment,apportionment-repair-1,47,escalate_on_failure,1,completed,0,9.7e-05,9.7e-05,0,5.970687,4,1,1,0,1,1360,0,4,5,2,2,1,0.505952,0,1,missed_failure,0,0,1
47:apportionment-repair-2:escalate_on_failure:verify-0,test,apportionment,apportionment-repair-2,47,escalate_on_failure,0,completed,0,9.7e-05,9.7e-05,0,3.81199,3,1,1,0,1,1362,0,4,5,2,2,0,0,0,unknown,,0,0,1
47:apportionment-repair-2:escalate_on_failure:verify-1,test,apportionment,apportionment-repair-2,47,escalate_on_failure,1,completed,1,9.9e-05,9.9e-05,0,4.654631,4,1,1,0,1,1376,0,5,5,2,2,1,0.505367,0,0,,0,0,1
47:apportionment-repair-3:escalate_on_failure:verify-0,test,apportionment,apportionment-repair-3,47,escalate_on_failure,0,completed,1,9.1e-05,9.1e-05,0,3.665357,3,1,1,0,1,1312,0,5,5,2,2,0,0,0,unknown,,0,0,1
47:apportionment-repair-3:escalate_on_failure:verify-1,test,apportionment,apportionment-repair-3,47,escalate_on_failure,1,completed,0,0.000245,0.000245,0,19.217542,6,2,2,0,1,3219,0,4,5,2,2,2,1.007179,1,1,missed_failure,0,0,1
47:edit_distance-repair-1:escalate_on_failure:verify-0,test,edit_distance,edit_distance-repair-1,47,escalate_on_failure,0,completed,1,0.000269,0.000269,0,8.479346,3,1,1,0,1,2705,0,6,6,2,2,0,0,0,unknown,,0,0,1
47:edit_distance-repair-1:escalate_on_failure:verify-1,test,edit_distance,edit_distance-repair-1,47,escalate_on_failure,1,completed,1,0.000179,0.000179,0,6.364513,4,1,1,0,1,2016,0,6,6,2,2,1,0.405664,0,0,,0,0,1
47:edit_distance-repair-2:escalate_on_failure:verify-0,test,edit_distance,edit_distance-repair-2,47,escalate_on_failure,0,completed,1,0.00015,0.00015,0,5.361332,3,1,1,0,1,1794,0,6,6,2,2,0,0,0,unknown,,0,0,1
47:edit_distance-repair-2:escalate_on_failure:verify-1,test,edit_distance,edit_distance-repair-2,47,escalate_on_failure,1,completed,1,0.000114,0.000114,0,4.74361,4,1,1,0,1,1516,0,6,6,2,2,1,0.504046,0,0,,0,0,1
47:edit_distance-repair-3:escalate_on_failure:verify-0,test,edit_distance,edit_distance-repair-3,47,escalate_on_failure,0,completed,1,0.00029,0.00029,0,10.95157,3,1,1,0,1,2863,0,6,6,2,2,0,0,0,unknown,,0,0,1
47:edit_distance-repair-3:escalate_on_failure:verify-1,test,edit_distance,edit_distance-repair-3,47,escalate_on_failure,1,completed,1,0.000266,0.000266,0,10.342731,4,1,1,0,1,2671,0,6,6,2,2,1,0.967485,0,0,,0,0,1
47:expression_engine-repair-1:escalate_on_failure:verify-0,test,expression_engine,expression_engine-repair-1,47,escalate_on_failure,0,completed,1,8e-05,8e-05,0,3.596828,3,1,1,0,1,1226,0,6,6,3,3,0,0,0,unknown,,0,0,1
47:expression_engine-repair-1:escalate_on_failure:verify-1,test,expression_engine,expression_engine-repair-1,47,escalate_on_failure,1,completed,1,9.3e-05,9.3e-05,0,4.03615,4,1,1,0,1,1329,0,6,6,3,3,1,0.502562,0,0,,0,0,1
47:expression_engine-repair-2:escalate_on_failure:verify-0,test,expression_engine,expression_engine-repair-2,47,escalate_on_failure,0,completed,1,7.8e-05,7.8e-05,0,3.098989,3,1,1,0,1,1217,0,6,6,3,3,0,0,0,unknown,,0,0,1
47:expression_engine-repair-2:escalate_on_failure:verify-1,test,expression_engine,expression_engine-repair-2,47,escalate_on_failure,1,completed,1,7.8e-05,7.8e-05,0,3.589382,4,1,1,0,1,1214,0,6,6,3,3,1,0.503386,0,0,,0,0,1
47:expression_engine-repair-3:escalate_on_failure:verify-0,test,expression_engine,expression_engine-repair-3,47,escalate_on_failure,0,completed,1,8.5e-05,8.5e-05,0,3.609124,3,1,1,0,1,1263,0,6,6,3,3,0,0,0,unknown,,0,0,0
47:expression_engine-repair-3:escalate_on_failure:verify-1,test,expression_engine,expression_engine-repair-3,47,escalate_on_failure,1,completed,1,6.6e-05,6.6e-05,0,3.667508,4,1,1,0,1,1119,0,6,6,3,3,1,0.503022,0,0,,0,0,0
47:graph_dependencies-repair-1:escalate_on_failure:verify-0,test,graph_dependencies,graph_dependencies-repair-1,47,escalate_on_failure,0,completed,1,8.9e-05,8.9e-05,0,4.344035,3,1,1,0,1,1314,0,5,5,3,3,0,0,0,unknown,,0,0,1
47:graph_dependencies-repair-1:escalate_on_failure:verify-1,test,graph_dependencies,graph_dependencies-repair-1,47,escalate_on_failure,1,completed,1,9.1e-05,9.1e-05,0,4.816368,4,1,1,0,1,1336,0,5,5,3,3,1,0.557495,0,0,,0,0,1
47:graph_dependencies-repair-2:escalate_on_failure:verify-0,test,graph_dependencies,graph_dependencies-repair-2,47,escalate_on_failure,0,completed,1,8.8e-05,8.8e-05,0,4.089445,3,1,1,0,1,1316,0,5,5,3,3,0,0,0,unknown,,0,0,1
47:graph_dependencies-repair-2:escalate_on_failure:verify-1,test,graph_dependencies,graph_dependencies-repair-2,47,escalate_on_failure,1,completed,1,0.000147,0.000147,0,5.933435,4,1,1,0,1,1770,0,5,5,3,3,1,0.452219,0,0,,0,0,1
47:graph_dependencies-repair-3:escalate_on_failure:verify-0,test,graph_dependencies,graph_dependencies-repair-3,47,escalate_on_failure,0,completed,1,8.1e-05,8.1e-05,0,5.248286,3,1,1,0,1,1255,0,5,5,3,3,0,0,0,unknown,,0,0,1
47:graph_dependencies-repair-3:escalate_on_failure:verify-1,test,graph_dependencies,graph_dependencies-repair-3,47,escalate_on_failure,1,completed,1,8.3e-05,8.3e-05,0,4.624667,4,1,1,0,1,1274,0,5,5,3,3,1,0.556128,0,0,,0,0,1
47:interpolation-repair-1:escalate_on_failure:verify-0,test,interpolation,interpolation-repair-1,47,escalate_on_failure,0,completed,1,0.000118,0.000118,0,5.355486,3,1,1,0,1,1449,0,5,5,2,2,0,0,0,unknown,,0,0,1
47:interpolation-repair-1:escalate_on_failure:verify-1,test,interpolation,interpolation-repair-1,47,escalate_on_failure,1,completed,1,0.00012,0.00012,0,5.885427,4,1,1,0,1,1462,0,5,5,2,2,1,0.451678,0,0,,0,0,1
47:interpolation-repair-2:escalate_on_failure:verify-0,test,interpolation,interpolation-repair-2,47,escalate_on_failure,0,completed,1,0.000109,0.000109,0,5.375398,3,1,1,0,1,1384,0,5,5,2,2,0,0,0,unknown,,0,0,1
47:interpolation-repair-2:escalate_on_failure:verify-1,test,interpolation,interpolation-repair-2,47,escalate_on_failure,1,completed,1,0.000107,0.000107,0,5.935927,4,1,1,0,1,1372,0,5,5,2,2,1,0.502928,0,0,,0,0,1
47:interpolation-repair-3:escalate_on_failure:verify-0,test,interpolation,interpolation-repair-3,47,escalate_on_failure,0,completed,1,9.9e-05,9.9e-05,0,4.81825,3,1,1,0,1,1308,0,5,5,2,2,0,0,0,unknown,,0,0,1
47:interpolation-repair-3:escalate_on_failure:verify-1,test,interpolation,interpolation-repair-3,47,escalate_on_failure,1,completed,1,0.000102,0.000102,0,5.695805,4,1,1,0,1,1329,0,5,5,2,2,1,0.451765,0,0,,0,0,1
47:tabular_join-repair-1:escalate_on_failure:verify-0,test,tabular_join,tabular_join-repair-1,47,escalate_on_failure,0,completed,1,9e-05,9e-05,0,4.536821,3,1,1,0,1,1262,0,4,4,2,2,0,0,0,unknown,,0,0,1
47:tabular_join-repair-1:escalate_on_failure:verify-1,test,tabular_join,tabular_join-repair-1,47,escalate_on_failure,1,completed,1,9.9e-05,9.9e-05,0,5.476282,4,1,1,0,1,1332,0,4,4,2,2,1,0.451801,0,0,,0,0,1
47:tabular_join-repair-2:escalate_on_failure:verify-0,test,tabular_join,tabular_join-repair-2,47,escalate_on_failure,0,completed,1,0.000133,0.000133,0,5.726867,3,1,1,0,1,1617,0,4,4,2,2,0,0,0,unknown,,0,0,1
47:tabular_join-repair-2:escalate_on_failure:verify-1,test,tabular_join,tabular_join-repair-2,47,escalate_on_failure,1,completed,1,9.7e-05,9.7e-05,0,5.735917,4,1,1,0,1,1340,0,4,4,2,2,1,0.504023,0,0,,0,0,1
47:tabular_join-repair-3:escalate_on_failure:verify-0,test,tabular_join,tabular_join-repair-3,47,escalate_on_failure,0,completed,1,0.0001,0.0001,0,4.49859,3,1,1,0,1,1351,0,4,4,2,2,0,0,0,unknown,,0,0,1
47:tabular_join-repair-3:escalate_on_failure:verify-1,test,tabular_join,tabular_join-repair-3,47,escalate_on_failure,1,completed,1,0.000133,0.000133,0,6.453051,4,1,1,0,1,1606,0,4,4,2,2,1,0.502629,0,0,,0,0,1
73:apportionment-repair-1:escalate_on_failure:verify-0,test,apportionment,apportionment-repair-1,73,escalate_on_failure,0,completed,0,9.5e-05,9.5e-05,0,4.721563,3,1,1,0,1,1346,0,4,5,2,2,0,0,0,unknown,,0,0,1
73:apportionment-repair-1:escalate_on_failure:verify-1,test,apportionment,apportionment-repair-1,73,escalate_on_failure,1,completed,0,9.2e-05,9.2e-05,0,5.949199,4,1,1,0,1,1321,0,4,5,2,2,1,0.453356,0,1,missed_failure,0,0,1
73:apportionment-repair-2:escalate_on_failure:verify-0,test,apportionment,apportionment-repair-2,73,escalate_on_failure,0,completed,0,9.8e-05,9.8e-05,0,4.640007,3,1,1,0,1,1368,0,4,5,2,2,0,0,0,unknown,,0,0,1
73:apportionment-repair-2:escalate_on_failure:verify-1,test,apportionment,apportionment-repair-2,73,escalate_on_failure,1,completed,0,0.000236,0.000236,0,16.074739,6,2,2,0,1,3165,0,4,5,2,2,2,1.008717,1,1,missed_failure,0,0,1
73:apportionment-repair-3:escalate_on_failure:verify-0,test,apportionment,apportionment-repair-3,73,escalate_on_failure,0,completed,0,9.1e-05,9.1e-05,0,4.868174,3,1,1,0,1,1308,0,4,5,2,2,0,0,0,unknown,,0,0,1
73:apportionment-repair-3:escalate_on_failure:verify-1,test,apportionment,apportionment-repair-3,73,escalate_on_failure,1,completed,0,0.000232,0.000232,0,17.268644,6,2,2,0,1,3072,0,4,5,2,2,2,0.958657,1,1,missed_failure,0,0,1
73:edit_distance-repair-1:escalate_on_failure:verify-0,test,edit_distance,edit_distance-repair-1,73,escalate_on_failure,0,completed,1,0.000112,0.000112,0,5.123247,3,1,1,0,1,1502,0,6,6,2,2,0,0,0,unknown,,0,0,1
73:edit_distance-repair-1:escalate_on_failure:verify-1,test,edit_distance,edit_distance-repair-1,73,escalate_on_failure,1,completed,1,0.000259,0.000259,0,21.563469,5,2,2,0,1,2994,0,6,6,2,2,1,0.559118,0,0,,1,0,1
73:edit_distance-repair-2:escalate_on_failure:verify-0,test,edit_distance,edit_distance-repair-2,73,escalate_on_failure,0,completed,1,0.000679,0.000679,0,34.472567,3,2,2,0,1,6334,0,6,6,2,2,0,0,0,unknown,,1,0,0
73:edit_distance-repair-2:escalate_on_failure:verify-1,test,edit_distance,edit_distance-repair-2,73,escalate_on_failure,1,completed,1,0.000678,0.000678,0,37.102455,4,2,2,0,1,6329,0,6,6,2,2,1,0.451848,0,0,,1,0,0
73:edit_distance-repair-3:escalate_on_failure:verify-0,test,edit_distance,edit_distance-repair-3,73,escalate_on_failure,0,completed,1,0.000288,0.000288,0,13.166765,3,1,1,0,1,2841,0,6,6,2,2,0,0,0,unknown,,0,0,1
73:edit_distance-repair-3:escalate_on_failure:verify-1,test,edit_distance,edit_distance-repair-3,73,escalate_on_failure,1,completed,1,0.000233,0.000233,0,11.518173,4,1,1,0,1,2424,0,6,6,2,2,1,0.556635,0,0,,0,0,1
73:expression_engine-repair-1:escalate_on_failure:verify-0,test,expression_engine,expression_engine-repair-1,73,escalate_on_failure,0,completed,1,7.3e-05,7.3e-05,0,3.723991,3,1,1,0,1,1175,0,6,6,3,3,0,0,0,unknown,,0,0,1
73:expression_engine-repair-1:escalate_on_failure:verify-1,test,expression_engine,expression_engine-repair-1,73,escalate_on_failure,1,completed,1,7.3e-05,7.3e-05,0,4.46721,4,1,1,0,1,1175,0,6,6,3,3,1,0.503242,0,0,,0,0,1
73:expression_engine-repair-2:escalate_on_failure:verify-0,test,expression_engine,expression_engine-repair-2,73,escalate_on_failure,0,completed,1,7.6e-05,7.6e-05,0,5.314432,3,1,1,0,1,1201,0,6,6,3,3,0,0,0,unknown,,0,0,1
73:expression_engine-repair-2:escalate_on_failure:verify-1,test,expression_engine,expression_engine-repair-2,73,escalate_on_failure,1,completed,1,7.6e-05,7.6e-05,0,5.099174,4,1,1,0,1,1201,0,6,6,3,3,1,0.554393,0,0,,0,0,1
73:expression_engine-repair-3:escalate_on_failure:verify-0,test,expression_engine,expression_engine-repair-3,73,escalate_on_failure,0,completed,1,7.1e-05,7.1e-05,0,4.310517,3,1,1,0,1,1159,0,6,6,3,3,0,0,0,unknown,,0,0,0
73:expression_engine-repair-3:escalate_on_failure:verify-1,test,expression_engine,expression_engine-repair-3,73,escalate_on_failure,1,completed,1,6.4e-05,6.4e-05,0,4.26995,4,1,1,0,1,1101,0,6,6,3,3,1,0.555066,0,0,,0,0,0
73:graph_dependencies-repair-1:escalate_on_failure:verify-0,test,graph_dependencies,graph_dependencies-repair-1,73,escalate_on_failure,0,completed,1,7.9e-05,7.9e-05,0,3.723378,3,1,1,0,1,1240,0,5,5,3,3,0,0,0,unknown,,0,0,1
73:graph_dependencies-repair-1:escalate_on_failure:verify-1,test,graph_dependencies,graph_dependencies-repair-1,73,escalate_on_failure,1,completed,1,9.3e-05,9.3e-05,0,5.159193,4,1,1,0,1,1350,0,5,5,3,3,1,0.502116,0,0,,0,0,1
73:graph_dependencies-repair-2:escalate_on_failure:verify-0,test,graph_dependencies,graph_dependencies-repair-2,73,escalate_on_failure,0,completed,1,8.6e-05,8.6e-05,0,4.408229,3,1,1,0,1,1298,0,5,5,3,3,0,0,0,unknown,,0,0,1
